SIZE,DURATION,MODE,TIME,MIN,MAX,N
500,8010,GPU,0.34046201705932616,0.33455824851989746,0.3495819568634033,10
500,8510,GPU,0.355669641494751,0.3507041931152344,0.3678154945373535,10
500,9010,GPU,0.3744110107421875,0.3676023483276367,0.38210272789001465,10
500,9510,GPU,0.3865302801132202,0.38157033920288086,0.3938932418823242,10
1000,10,GPU,0.41169779300689696,0.40340733528137207,0.42832231521606445,10
1000,510,GPU,0.4211331129074097,0.4170100688934326,0.4252023696899414,10
1000,1010,GPU,0.4425204753875732,0.4394557476043701,0.44891881942749023,10
1000,1510,GPU,0.4625828266143799,0.4606800079345703,0.46605610847473145,10
1000,2010,GPU,0.48130011558532715,0.4777495861053467,0.4837982654571533,10
1000,2510,GPU,0.5027780771255493,0.4993886947631836,0.505150556564331,10
1000,3010,GPU,0.5245409965515136,0.520991325378418,0.5280160903930664,10
1000,3510,GPU,0.5494710206985474,0.5328123569488525,0.5721261501312256,10
1000,4010,GPU,0.5709978103637695,0.5619475841522217,0.5847988128662109,10
1000,4510,GPU,0.5923929214477539,0.5837528705596924,0.6080591678619385,10
1000,5010,GPU,0.6134018659591675,0.6089770793914795,0.619678258895874,10
1000,5510,GPU,0.6369457721710206,0.6324541568756104,0.6505649089813232,10
1000,6010,GPU,0.6589956283569336,0.6569192409515381,0.661989688873291,10
1000,6510,GPU,0.6891474246978759,0.6851427555084229,0.6962890625,10
1000,7010,GPU,0.7117800951004029,0.7057132720947266,0.7208130359649658,10
1000,7510,GPU,0.7470268249511719,0.735518217086792,0.7569324970245361,10
1000,8010,GPU,0.7702983617782593,0.7607111930847168,0.7803432941436768,10
1000,8510,GPU,0.7960910797119141,0.785599946975708,0.8063480854034424,10
1000,9010,GPU,0.8246118068695069,0.8128917217254639,0.8385133743286133,10
1000,9510,GPU,0.8531551837921143,0.8416147232055664,0.8639395236968994,10
2000,10,GPU,1.3182787895202637,1.3079957962036133,1.3253257274627686,10
2000,510,GPU,1.3688420534133912,1.201413869857788,1.3997552394866943,10
2000,1010,GPU,1.4581175088882445,1.4476568698883057,1.4690163135528564,10
2000,1510,GPU,1.5403801441192626,1.5295212268829346,1.5650553703308105,10
2000,2010,GPU,1.6272116661071778,1.6106452941894531,1.646789312362671,10
2000,2510,GPU,1.7051459312438966,1.694521427154541,1.7194068431854248,10
2000,3010,GPU,1.7906722545623779,1.776505470275879,1.8050448894500732,10
2000,3510,GPU,1.86403329372406,1.85331392288208,1.8857250213623047,10
2000,4010,GPU,1.9496909141540528,1.9381625652313232,1.9687635898590088,10
2000,4510,GPU,2.0388720750808718,2.019926071166992,2.0570600032806396,10
2000,5010,GPU,2.083720350265503,1.8531174659729004,2.1181414127349854,10
2000,5510,GPU,2.1793718338012695,2.0106799602508545,2.213968515396118,10
2000,6010,GPU,2.2854187965393065,2.2761342525482178,2.3020448684692383,10
2000,6510,GPU,2.373163032531738,2.1828970909118652,2.5809032917022705,10
2000,7010,GPU,2.4532877445220946,2.4428534507751465,2.476853847503662,10
2000,7510,GPU,2.523768997192383,2.140486240386963,2.713745594024658,10
2000,8010,GPU,2.637088084220886,2.619826078414917,2.656773805618286,10
2000,8510,GPU,2.72256543636322,2.7094292640686035,2.736198663711548,10
2000,9010,GPU,2.8096951246261597,2.7943897247314453,2.825690507888794,10
2000,9510,GPU,2.899442028999329,2.8919684886932373,2.9161462783813477,10
1500,10,GPU,0.7884236335754394,0.7722864151000977,0.8012793064117432,10
1500,510,GPU,0.8469372987747192,0.8259055614471436,0.8621585369110107,10
1500,1010,GPU,0.9025553941726685,0.8922543525695801,0.9140121936798096,10
1500,1510,GPU,0.9651392936706543,0.9509191513061523,0.9794225692749023,10
1500,2010,GPU,1.0233299732208252,1.0173296928405762,1.03298020362854,10
1500,2510,GPU,1.0862605571746826,1.0794854164123535,1.0979490280151367,10
1500,3010,GPU,1.1499754667282105,1.1416208744049072,1.1644248962402344,10
1500,3510,GPU,1.2166035413742065,1.2089149951934814,1.2311644554138184,10
1500,4010,GPU,1.2786855936050414,1.2690579891204834,1.2899916172027588,10
1500,4510,GPU,1.348225975036621,1.3350188732147217,1.3590965270996094,10
1500,5010,GPU,1.4122787952423095,1.399791955947876,1.4218113422393799,10
1500,5510,GPU,1.482563281059265,1.4696309566497803,1.4992053508758545,10
1500,6010,GPU,1.5446353435516358,1.5351336002349854,1.5592052936553955,10
1500,6510,GPU,1.6119257926940918,1.601898193359375,1.6241455078125,10
1500,7010,GPU,1.6798779487609863,1.6713085174560547,1.6925344467163086,10
1500,7510,GPU,1.7429468154907226,1.7361316680908203,1.7539703845977783,10
1500,8010,GPU,1.815157175064087,1.803004264831543,1.8336906433105469,10
1500,8510,GPU,1.8846645116806031,1.8774421215057373,1.8951787948608398,10
1500,9010,GPU,1.9565183639526367,1.9468317031860352,1.9743311405181885,10
1500,9510,GPU,2.031041646003723,2.020362615585327,2.045295238494873,10
